VC_NDA_VALORCAUSA,VC_NDA_TIPOPESSOA,VC_NDA_TIPODIVIDA,VC_NDA_SITUACAODIVIDA,VC_NDA_TIPOCOBRANCA,ID_NDA
continuous,FISICA JURIDICA,AUTO\ DE\ APREENSÃO AUTO\ DE\ INFRAÇÃO AUTO\ DE\ INFRAÇÃO\ CPRH AUTO\ DE\ INFRAÇÃO\ DE\ ICMS AUTO\ DE\ INFRAÇÃO\ SIMPLES\ NACIONAL AUTO\ DE\ INFRAÇÃO\ TAXA\ FUSP AUTO\ LANÇAMENTO\ SEM\ PENALIDADE DÉBITOS\ DECLARADOS\ DO\ SIMPLES\ NACIONAL NOTIFICAÇÃO\ AUTOMÁTICA\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO\ AUTOMÁTICA NOTIFICAÇÃO\ DE\ DÉBITO\ DE\ ICMS NOTIFICAÇÃO\ DE\ DÉBITO\ DE\ IPVA NOTIFICAÇÃO\ DE\ DÉBITO\ SEM\ PENALIDADE NOTIFICAÇÃO\ DE\ LANÇAMENTO\ ICD SENTENCA\ JUDICIAL TERMO\ CONSTITUIÇÃO\ CRÉDITO\ NÃO\ TRIBUTÁRIO TERMO\ DE\ ACOMPANHAMENTO\ E\ REGULARIZAÇÃO,ATIVO\ CANCELADO ATIVO\ INTIMADO ATIVO\ REGULAR ATIVO\ SUSPENSO,AJUIZAMENTO PROTESTO,continuous
,,,,class,meta
19873.9,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33813.0
22322.98,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33814.0
14684.63,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33815.0
13295.91,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33816.0
13476.25,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33817.0
19579.35,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33818.0
13022.8,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33819.0
20430.91,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO CANCELADO,AJUIZAMENTO,33820.0
17184.24,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33821.0
128980.17,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33822.0
435424.44,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,33823.0
18371.76,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33826.0
16765.83,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33828.0
716780.94,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33829.0
52353.18,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33830.0
15561.48,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33831.0
48143.58,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,33832.0
129971.98,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33833.0
83529.67,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33834.0
13189.26,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33835.0
247129.4,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33838.0
14317.53,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,PROTESTO,33840.0
51292.26,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,33841.0
23023.05,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33842.0
35200.81,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,33843.0
26204.65,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33844.0
34995.68,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,33845.0
136076.84,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33849.0
26048.04,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,33850.0
39964.64,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33854.0
17639.66,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33855.0
192167.76,JURIDICA,AUTO DE INFRAÇÃO,ATIVO SUSPENSO,AJUIZAMENTO,33856.0
55579.42,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33857.0
23564.64,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33859.0
17484.74,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33860.0
36810.6,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33861.0
27877.66,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33862.0
39801.09,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33864.0
39801.09,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33865.0
39801.09,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33866.0
39801.09,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33867.0
26218.59,JURIDICA,AUTO DE APREENSÃO,ATIVO CANCELADO,AJUIZAMENTO,33871.0
66812.03,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33872.0
21951.98,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33873.0
67889.21,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33874.0
462913.21,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33878.0
116575.66,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33881.0
33931.96,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33882.0
63272.27,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33883.0
139553.19,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33884.0
37781.67,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,33885.0
33927.19,JURIDICA,AUTO DE APREENSÃO,ATIVO REGULAR,AJUIZAMENTO,33886.0
23804.14,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33889.0
15824.48,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,33891.0
2452168.61,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,33892.0
240893.23,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,33894.0
66329.4,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33895.0
85694.66,JURIDICA,AUTO DE APREENSÃO,ATIVO REGULAR,AJUIZAMENTO,33896.0
105731.78,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,33897.0
212462.33,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO SUSPENSO,AJUIZAMENTO,33898.0
6967984.92,JURIDICA,AUTO DE INFRAÇÃO,ATIVO SUSPENSO,AJUIZAMENTO,33899.0
39531.71,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,33901.0
13277.03,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33902.0
13939.89,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33903.0
13930.3,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33904.0
13096.72,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33905.0
13497.16,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33906.0
13442.13,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33907.0
13708.77,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33908.0
13926.06,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33909.0
13085.45,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33910.0
13056.63,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33911.0
13135.63,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33912.0
13551.3,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33913.0
13189.55,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33914.0
19542.79,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33915.0
13978.66,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33916.0
39386.91,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33917.0
27268.21,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33918.0
113686.78,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33919.0
119474.38,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33920.0
17883.07,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33921.0
13151.01,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33922.0
13167.06,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33923.0
14139.8,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33924.0
13173.16,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33925.0
14072.33,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33926.0
13336.3,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33927.0
13704.8,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33928.0
13349.53,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33929.0
13970.88,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO CANCELADO,AJUIZAMENTO,33930.0
13808.5,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33931.0
21414.03,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33932.0
17317.83,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33933.0
13773.96,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33934.0
86508.53,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33935.0
74538.23,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33936.0
93363.9,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33937.0
83129.59,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33938.0
61309.64,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33940.0
76222.58,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33941.0
80190.51,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33942.0
84058.34,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33943.0
90617.41,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33944.0
64626.6,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33945.0
68011.79,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33946.0
93810.96,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33947.0
91809.09,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33948.0
84511.24,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33949.0
68225.96,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33950.0
96581.34,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33951.0
79529.09,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33952.0
88825.43,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33953.0
100907.64,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33954.0
89390.07,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33955.0
35775.5,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33956.0
133298.3,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33957.0
32770.28,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33958.0
111013.1,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33959.0
69045.78,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33960.0
97529.04,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33961.0
88153.24,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33962.0
79850.71,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33963.0
97575.14,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33964.0
14042.94,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33965.0
98072.42,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33966.0
88334.64,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33967.0
100963.23,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33968.0
48218.69,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33969.0
15967.5,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33970.0
13167.49,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,33971.0
13524.34,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,PROTESTO,33973.0
14550.24,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33978.0
19419.68,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,33990.0
45250.12,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,34004.0
37880.16,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,34005.0
38205.4,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,34006.0
39486.6,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,34007.0
39956.35,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,34008.0
42446.43,JURIDICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,34011.0
4270.21,FISICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,34023.0
16501.81,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,34041.0
14583.74,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,34045.0
18152.66,FISICA,NOTIFICAÇÃO DE DÉBITO DE IPVA,ATIVO REGULAR,AJUIZAMENTO,34048.0
44357.41,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34061.0
34224.79,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34062.0
21029.04,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34063.0
1280615.52,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,34064.0
1280615.52,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,34065.0
481824.3,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34068.0
65172.35,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34069.0
145724.3,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34070.0
473367.59,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34072.0
137673.62,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34073.0
395472.26,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34074.0
110238.2,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34076.0
107502.81,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34081.0
149149.74,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34083.0
58747.84,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34088.0
1002162.94,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34089.0
97048.34,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,34090.0
545361.92,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34092.0
47297.83,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34093.0
93268.42,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34094.0
95788.63,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34095.0
52529.34,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34096.0
66481.91,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34097.0
175396.35,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34101.0
90476.44,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34102.0
80081.86,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34104.0
65482.79,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34114.0
192499.36,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34116.0
59340.3,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34117.0
128856.56,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34118.0
78864.79,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34122.0
68237.07,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34123.0
15269.69,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,34124.0
1246612.91,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34126.0
753523.0,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34127.0
554094.39,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO SUSPENSO,AJUIZAMENTO,34128.0
1206286.38,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34129.0
620467.96,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34130.0
3294831.2,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34131.0
4222838.85,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,34132.0
1023327.05,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34133.0
6620086.9,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34134.0
4053250.84,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34135.0
51519756.69,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34136.0
2771081.96,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34137.0
857457.39,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,34139.0
3359410.75,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,34141.0
857457.39,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,34142.0
8915024.04,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34149.0
2305450.57,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34150.0
436031.25,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34152.0
17906.94,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,34153.0
55560.57,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,34154.0
19190.98,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,34155.0
17906.94,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,34156.0
52938.47,JURIDICA,AUTO DE INFRAÇÃO CPRH,ATIVO REGULAR,AJUIZAMENTO,34157.0
61735.64,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34158.0
52039.85,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34160.0
64234.81,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO SUSPENSO,AJUIZAMENTO,34161.0
96528.35,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34162.0
111143.66,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34163.0
56062.87,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,34164.0
51046.45,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34165.0
155713.28,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,34166.0
334786.52,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,34167.0
