VC_NDA_VALORCAUSA,VC_NDA_TIPOPESSOA,VC_NDA_TIPODIVIDA,VC_NDA_SITUACAODIVIDA,VC_NDA_TIPOCOBRANCA,ID_NDA
continuous,FISICA JURIDICA,AUTO\ DE\ APREENSÃO AUTO\ DE\ INFRAÇÃO AUTO\ DE\ INFRAÇÃO\ CPRH AUTO\ DE\ INFRAÇÃO\ SIMPLES\ NACIONAL AUTO\ LANÇAMENTO\ SEM\ PENALIDADE DÉBITOS\ DECLARADOS\ DO\ SIMPLES\ NACIONAL NOTIFICAÇÃO\ AUTOMÁTICA\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO\ DE\ IPVA NOTIFICAÇÃO\ DE\ LANÇAMENTO\ ICD SENTENCA\ JUDICIAL TERMO\ CONSTITUIÇÃO\ CRÉDITO\ NÃO\ TRIBUTÁRIO,ATIVO\ CANCELADO ATIVO\ INTIMADO ATIVO\ REGULAR ATIVO\ SUSPENSO,AJUIZAMENTO PROTESTO,continuous
,,,,class,meta
1580.98,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45472.0
2255.72,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45473.0
364.3,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45474.0
227.5,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45475.0
1443.07,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45476.0
2109.38,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45477.0
58.07,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45478.0
436.37,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45479.0
279.87,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45480.0
1305.1,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45481.0
715.83,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45482.0
701.23,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45483.0
199.86,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45484.0
110.24,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45485.0
2746.65,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45486.0
1154.21,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45487.0
1531.72,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO SUSPENSO,PROTESTO,45488.0
188.35,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45489.0
1949.57,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45490.0
711.78,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45491.0
112.06,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45492.0
8871.34,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45493.0
1005.04,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45494.0
2466.12,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45495.0
3613.62,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45496.0
13740.45,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45497.0
16565.22,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45498.0
360.43,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45499.0
1769.78,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45500.0
149.66,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45501.0
257.19,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45502.0
1068.51,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,PROTESTO,45503.0
1231.86,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45504.0
888.68,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45505.0
7579.01,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45506.0
1465.74,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45507.0
10896.18,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45508.0
2830.68,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45509.0
59.31,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45510.0
246.55,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45512.0
445.69,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45513.0
64.86,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45514.0
2682.85,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45515.0
1073.08,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45516.0
5697.25,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45517.0
153.55,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45518.0
2283.54,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45519.0
1333.7,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45520.0
180.86,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45521.0
118.07,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45522.0
51.37,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45523.0
1275.26,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45524.0
274.3,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45525.0
1293.25,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45526.0
1316.27,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45527.0
2199.46,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45528.0
162.9,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45530.0
51.35,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45531.0
368.32,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO SUSPENSO,PROTESTO,45532.0
70.33,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45533.0
179.35,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45534.0
166.78,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45535.0
1447.55,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45536.0
4568.52,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45537.0
853.24,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45538.0
237.11,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45539.0
163.35,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45540.0
467.68,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45541.0
1308.03,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45542.0
9521.78,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45543.0
123.36,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45544.0
9206.8,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45545.0
196.06,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45546.0
4136.61,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45547.0
61.02,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45548.0
143.67,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45549.0
1692.62,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45550.0
52.5,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45552.0
253.91,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45553.0
111.29,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45554.0
3983.47,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45556.0
424.19,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45557.0
5915.81,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45558.0
554.88,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45559.0
2030.59,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45560.0
921.67,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45561.0
3191.03,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45562.0
315.08,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45563.0
538.03,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45565.0
76.02,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45566.0
709.59,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45567.0
68.0,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45568.0
3075.86,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45569.0
10399.39,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45570.0
470.59,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45571.0
823.66,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45572.0
1017.39,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45573.0
184.42,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45574.0
4632.65,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45575.0
2697.33,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45576.0
182.15,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45577.0
310.7,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45578.0
2735.8,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45579.0
11364.83,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45580.0
57.0,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45581.0
405.91,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45582.0
185.52,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45583.0
698.79,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45584.0
47.06,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45585.0
62.78,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45586.0
118.94,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45587.0
231.17,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45588.0
290.84,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45589.0
58.77,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45590.0
546.28,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45591.0
529.97,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45592.0
195.36,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45593.0
67.23,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45594.0
10007.87,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45595.0
5180.73,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO SUSPENSO,PROTESTO,45596.0
2829.89,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45597.0
1601.72,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45598.0
124.66,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45599.0
1190.87,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45600.0
3617.87,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45601.0
3427.7,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45602.0
4873.68,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45603.0
1069.63,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO SUSPENSO,PROTESTO,45604.0
639.58,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45605.0
161.09,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45606.0
13813.61,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45607.0
96604.82,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,45662.0
27959.29,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,45663.0
285943.5,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45671.0
47776.53,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45678.0
360782.67,JURIDICA,AUTO DE APREENSÃO,ATIVO REGULAR,PROTESTO,45692.0
34941.26,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,45715.0
28123.59,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,45726.0
46471.72,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,45729.0
84995.45,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,45734.0
121992.02,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45737.0
31584.37,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45738.0
51843.02,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,45740.0
796219.73,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,45745.0
38520.96,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45765.0
58999.47,JURIDICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45801.0
49219.41,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,PROTESTO,45807.0
26279.89,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,45811.0
27297.11,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45812.0
50959.32,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45822.0
90684.88,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,45880.0
251968.91,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45881.0
42292.42,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45882.0
27524.05,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45883.0
29036.11,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45884.0
1253528.03,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,45885.0
423728.02,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45903.0
64007.2,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45905.0
34285.63,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45906.0
84984.33,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,45914.0
33973.14,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45927.0
26410.44,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,45929.0
63868.94,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,45936.0
28118.98,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45939.0
23713.26,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,PROTESTO,45940.0
55790.7,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45953.0
37141.25,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45957.0
39706.41,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45970.0
593460.5,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,45999.0
46962.12,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46001.0
60682.24,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46015.0
31596.03,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46037.0
40212.79,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46053.0
39887.02,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46056.0
43855.16,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46060.0
39947.78,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,PROTESTO,46072.0
903731.05,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46097.0
30288.83,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46118.0
36053.91,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46119.0
44730.99,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46132.0
2944178.92,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46150.0
26984.08,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46163.0
1334135.47,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46179.0
49751.04,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,PROTESTO,46181.0
216916.26,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46194.0
788032.88,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46199.0
31092.14,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46210.0
925203.42,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46328.0
26345.25,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46347.0
670873.51,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46353.0
4233040.75,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46356.0
732785.97,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46358.0
30678.4,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46363.0
42509.82,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,PROTESTO,46385.0
880197.56,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46393.0
44809.71,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46412.0
60052.06,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46413.0
96614.42,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46472.0
1647978.73,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46485.0
85230.97,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46487.0
40076.2,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46488.0
26937.12,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,PROTESTO,46491.0
570756.66,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,PROTESTO,46492.0
31229.76,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46523.0
67770.56,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46524.0
6652.93,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46530.0
1948.3,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46531.0
1119.68,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46532.0
796.99,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46533.0
2279.79,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46534.0
48.01,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46535.0
1768.16,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46536.0
9053.64,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46537.0
323.12,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46538.0
8622.21,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,46539.0
